,,Track Name,Artist,Track ID,Popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
492,3925,X (feat. Maluma & Ozuna) - Remix,Nicky Jam,6JjPBQfI2Y8nIjnm65X6Pw,64,0.0561,0.663,235747,0.696,3.77E-05,9,0.0778,-4.957,0,0.103,180.113,4,0.738
493,3926,KARMA,Nimo,6oX9RuILbVIglevEhbg8iM,50,0.139,0.698,255133,0.634,4.89E-06,0,0.338,-6.121,0,0.0742,159.992,4,0.528
494,3927,KEIN SCHLAF,Nimo,1B89LtaW92jj4AqT7OZ0Fj,54,0.294,0.606,200493,0.715,0.000133,11,0.124,-5.608,1,0.173,174.049,4,0.393
495,3928,Oh Holy Night,Nina Nesbitt,0yS8P7DFNEBYQ5yHadM5z0,61,0.801,0.324,227887,0.197,0,8,0.115,-10.191,1,0.0337,178.893,3,0.338
496,3929,Big Pac,Ninho,5C6WBcv7ILoSpREAZsnArO,51,0.487,0.771,183748,0.717,0,11,0.246,-6.054,0,0.196,140.028,4,0.577
497,3930,Goutte d'eau,Ninho,0rQbvQpjQ6QeeCAnVRzokf,65,0.647,0.683,157184,0.693,0,5,0.121,-6.441,0,0.127,137.826,4,0.322
498,3931,Jeune Lossa,Ninho,1AaJX4YEeklJyRYisD10JT,55,0.67,0.746,217480,0.566,6.65E-05,3,0.121,-9.455,0,0.0669,135.043,4,0.485
499,3932,Jusqu'à minuit (feat. JuL),Ninho,4DwppHaJ76CJ0GYOFwrQoJ,55,0.425,0.772,260683,0.643,0,0,0.102,-6.367,0,0.159,112.015,4,0.609
500,3933,La vie qu'on mène,Ninho,0Jh6iWjna1wk5le0Ahn7No,71,0.687,0.8,193444,0.756,2.06E-06,7,0.111,-4.4,0,0.0367,113.204,3,0.456
501,3934,La vivance (feat. Koba LaD),Ninho,4waeGjPW1ovLjhbScVibAH,53,0.222,0.741,181857,0.81,0,10,0.174,-3.929,0,0.0776,105.065,3,0.604
502,3935,Lettre à une femme,Ninho,10rwyGbKAWZ8JZbL7uHl28,58,0.835,0.487,157766,0.398,0,1,0.12,-9.901,0,0.0697,149.367,4,0.905
503,3936,Maman ne le sait pas (feat. Niska),Ninho,5c2HadbVTsMKjja4gohEFI,65,0.399,0.755,203301,0.875,0,7,0.115,-5.944,0,0.193,145.008,4,0.393
504,3937,Paris c'est magique,Ninho,5gNZjp6r2TfC3uh9iopWxt,53,0.645,0.701,187399,0.731,0,5,0.116,-5.721,0,0.277,184.782,3,0.433
505,3938,Sans peine,Ninho,4smLSyGtyNJLPb9J1Iuwsb,59,0.0428,0.789,157274,0.657,0,1,0.093,-5.941,1,0.278,137.079,4,0.555
506,3939,AM,Nio Garcia,05bfbizlM5AX6Mf1RRyMho,72,0.114,0.743,261335,0.655,0,6,0.0764,-5.015,0,0.159,172.031,4,0.785
507,3940,AM Remix,Nio Garcia,05bfbizlM5AX6Mf1RRyMho,72,0.114,0.743,261335,0.655,0,6,0.0764,-5.015,0,0.159,172.031,4,0.785
508,3941,La Jeepeta - Remix,Nio Garcia,1mohfLaTJtB2RplHLQVM70,71,0.3,0.815,345241,0.715,4.83E-06,4,0.091,-4.65,0,0.207,176.007,4,0.786
509,3942,Te Boté - Remix,Nio Garcia,3V8UKqhEK5zBkBb6d6ub8i,75,0.542,0.903,417920,0.675,1.28E-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442
510,3943,Travesuras - Remix,Nio Garcia,0VWLId2RwPCno9s1cJm2Vy,64,0.0513,0.739,324426,0.788,0,1,0.282,-5.198,1,0.0731,175.996,4,0.473
511,3944,Dedication (feat. Kendrick Lamar),Nipsey Hussle,6fIjnWrv46njJHLDAY2JdC,56,0.431,0.512,245813,0.734,0,8,0.226,-5.448,0,0.438,93.995,4,0.168
512,3945,Double Up (feat. Belly and Dom Kennedy),Nipsey Hussle,4iVD0fTHGxV9JWloujsL3s,63,0.0544,0.604,361280,0.436,0.000242,2,0.162,-8.32,1,0.188,107.978,4,0.239
513,3946,Grinding All My Life,Nipsey Hussle,3R9j8urSPiBbapNbyuSYkE,68,0.0491,0.6,175040,0.716,0,3,0.109,-5.554,0,0.384,180.165,4,0.246
514,3947,Last Time That I Checc'd (feat. YG),Nipsey Hussle,39xWBHPM4E9MwzEy5gbM7p,62,0.0289,0.711,225573,0.746,0,1,0.371,-4.224,1,0.253,96.024,4,0.279
515,3948,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,6ya8ejoKgw906Y8LWclqrp,62,0.0825,0.671,233278,0.833,0,5,0.0726,-5.152,0,0.395,79.351,4,0.702
516,3949,What It Feels Like,Nipsey Hussle,7iNGwN4yuxATUtv0qYXJ8Q,42,0.032,0.46,275163,0.733,1.65E-06,1,0.109,-4.579,0,0.13,89.669,4,0.0792
517,3950,Smells Like Teen Spirit,Nirvana,5ghIJDpPoe3CfHMGu71E6T,78,2.55E-05,0.502,301920,0.912,0.000173,1,0.106,-4.556,1,0.0564,116.761,4,0.72
518,3951,Méchant,Niska,75bVc27bDSOAhMAL38cXpV,55,0.325,0.531,191133,0.803,0,8,0.368,-3.929,0,0.339,97.51,5,0.414
519,3952,Réseaux,Niska,0HKNlsZ0zFlSqUqWj1nVVG,65,0.161,0.795,196453,0.668,0,1,0.127,-6.463,1,0.244,150.093,4,0.349
520,3953,Camelot,NLE Choppa,44sYqNBttbXNxya33FJ3Dj,76,0.0849,0.787,148759,0.713,0,7,0.717,-5.252,1,0.401,175.046,4,0.761
521,3954,Narrow Road (feat. Lil Baby),NLE Choppa,3GZd1aDsgKL71Kt3VIp0hc,56,0.0306,0.614,240297,0.553,0,7,0.203,-8.225,1,0.169,159.999,4,0.161
522,3955,Shotta Flow,NLE Choppa,1WrxYBGmFK19BMRn3wLYMa,76,0.0056,0.943,165433,0.77,0,2,0.116,-4.665,1,0.237,120.004,4,0.219
523,3956,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,5BJMeoCXXgbRAWfp6fTulr,73,0.0251,0.894,176632,0.511,0,2,0.14,-4.768,1,0.421,120.077,4,0.567
524,3957,Shotta Flow 5,NLE Choppa,1orjH4IkSH9VrWmRCToKV8,61,0.0838,0.806,145167,0.749,0,1,0.0621,-5.268,1,0.328,140.032,4,0.77
525,3958,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1Z0cZI0UzNbP9L8MzzGxqf,77,0.268,0.867,173288,0.744,0,2,0.0713,-5.171,1,0.227,84.005,4,0.645
526,3959,Again (feat. XXXTENTACION),Noah Cyrus,2S2od3hT7ceytw7d1pTRuE,73,0.188,0.664,193962,0.738,5.75E-05,9,0.135,-4.095,0,0.0338,119.973,4,0.203
527,3960,July,Noah Cyrus,6J2LdBN97cDWn0MLxYh9HB,82,0.868,0.708,156106,0.186,0,9,0.0779,-8.953,0,0.042,72.541,4,0.322
528,3961,Make Me (Cry),Noah Cyrus,2BrzlUj1u1CtvaJDGIKpsP,65,0.592,0.588,242081,0.471,0.00146,0,0.0733,-7.287,1,0.0577,152.881,4,0.209
529,3962,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,Norah Jones,5DoGwwQAlYumpSSlDNMOwY,72,0.893,0.475,192421,0.068,0.00216,0,0.105,-20.032,1,0.0319,95.165,3,0.266
530,3963,Cuerpo en Venta,Noriel,2B94bbI1a4LyBpK1439oP7,64,0.161,0.696,254413,0.601,0,11,0.0974,-5.749,1,0.302,91.924,4,0.408
531,3964,Mekanın Sahibi,Norm Ender,3loy88Lp5qoTHhL8GhRfVZ,56,0.254,0.893,191504,0.63,0,8,0.116,-5.769,1,0.159,123.029,4,0.434
532,3965,Checklist (with Calvin Harris) (feat. WizKid),Normani,5xesHO6GLWTrjsKOjAXRmf,39,0.0937,0.89,169814,0.624,5.44E-06,1,0.0903,-3.966,1,0.103,116.056,4,0.762
533,3966,Motivation,Normani,0rIAC4PXANcKmitJfoqmVm,68,0.0192,0.599,193837,0.887,1.21E-06,4,0.3,-3.967,1,0.0984,170.918,4,0.881
534,3967,Wild Side (feat. Cardi B),Normani,2vXgyN14LX2zl7JEASw242,68,0.0249,0.74,209476,0.576,0,6,0.104,-6.744,0,0.146,110.095,4,0.315
535,3968,I Wanna Know (feat. Bea Miller),NOTD,18W92Zm1KjLCbUIszOhpkD,65,0.0253,0.661,197939,0.725,0,6,0.123,-4.859,1,0.0563,119.927,4,0.605
536,3969,So Close,NOTD,7FjZU7XFs7P9jHI9Z0yRhK,66,0.121,0.7,190302,0.872,7.08E-06,10,0.103,-5.896,1,0.0666,125.03,4,0.761
537,3970,Don't Look Back in Anger - Remastered,Oasis,12dU3vAh6AFoJkisorfoUl,72,0.0665,0.328,289560,0.936,2.61E-06,0,0.165,-3.254,1,0.0628,162.97,4,0.31
538,3971,Wonderwall,Oasis,7ygpwy2qP3NbrxVkHvUhXY,79,0.000509,0.375,258773,0.893,0,2,0.187,-4.097,1,0.0406,174.323,4,0.434
539,3972,Wonderwall - Remastered,Oasis,7ygpwy2qP3NbrxVkHvUhXY,79,0.000509,0.375,258773,0.893,0,2,0.187,-4.097,1,0.0406,174.323,4,0.434
540,3973,Papi Chulo,Octavian,1S1bZVv8sqYY39S6KWchuk,66,0.187,0.866,161668,0.563,0,6,0.0888,-6.965,0,0.102,127.905,4,0.309
541,3974,Be Mine,Ofenbach,2KklXplRtxMsBYo474Es0w,70,0.194,0.779,161322,0.666,0.000556,5,0.0576,-7.361,1,0.0482,123.024,4,0.507
542,3975,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,2RRpaU7jFVcwo23pthdnBv,69,0.0247,0.798,156960,0.828,2.55E-06,2,0.121,-5.36,1,0.193,124.962,4,0.6
543,3976,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,2NF8A7C6tICScdRaZ0BrEe,63,0.0261,0.837,151011,0.793,9.04E-05,11,0.0743,-5.048,0,0.0567,124.988,4,0.87
544,3977,Wasted Love (feat. Lagique),Ofenbach,1cYyZ1N98GyRS3cMcccFHd,67,0.0821,0.734,139563,0.855,4.73E-06,6,0.0901,-4.578,0,0.135,121.955,4,0.54
545,3978,Clout (feat. Cardi B),Offset,59ywHNwwchG4nZJMLyxSzd,67,0.228,0.919,205803,0.622,4.24E-06,1,0.122,-7.384,1,0.0997,140.022,4,0.424
546,3979,Father Of 4 (feat. Big Rube),Offset,57QievAWQ13DWl20Obiz8E,42,0.384,0.736,259834,0.515,4.31E-06,1,0.113,-7.739,1,0.163,149.977,4,0.421
547,3980,How Did I Get Here (feat. J. Cole),Offset,32iPykTXUNZ9oGyACGUybq,53,0.507,0.883,276794,0.544,1.60E-06,2,0.08,-7.92,1,0.233,129.993,4,0.114
548,3981,Legacy (feat. Travis Scott & 21 Savage),Offset,7pMRoGLEJuFM2wl5pt0R99,62,0.178,0.844,244941,0.513,0,1,0.0845,-8.769,1,0.335,128.085,4,0.344
549,3982,Lick,Offset,4W9XGjEUVG9junR70FOLii,56,0.172,0.959,204516,0.539,0,4,0.108,-6.611,0,0.0958,103,4,0.657
550,3983,Nightmare,Offset,7LAhKXDNWwq3CmnFP3UIOP,62,0.443,0.739,147987,0.405,0.207,0,0.158,-10.897,1,0.085,157.09,4,0.128
551,3984,Red Room,Offset,4TWflhgevIGo448fWc6mQq,59,0.479,0.936,241440,0.559,0,7,0.128,-8.587,0,0.157,112.347,4,0.527
552,3985,Ric Flair Drip (& Metro Boomin),Offset,7sO5G9EABYOXQKNPNiE9NR,85,0.149,0.88,172800,0.428,5.05E-05,9,0.114,-8.28,1,0.206,100.007,4,0.333
553,3986,Tats On My Face,Offset,4TzXqUIcdpAmre24puQ6Uu,45,0.226,0.88,182023,0.335,0,1,0.107,-8.742,1,0.297,140.061,4,0.213
554,3987,Wild Wild West (feat. Gunna),Offset,0SQ8yalm13UIJuebuZkQlH,50,0.0841,0.902,236300,0.621,0,9,0.138,-5.315,1,0.199,114.007,4,0.497
555,3988,History,Olivia Holt,3QmOiZF7IzJJkHnahh5Ea0,51,0.0997,0.767,203992,0.631,0,1,0.119,-6.762,1,0.0541,100.968,4,0.541
556,3989,1 step forward  3 steps back,Olivia Rodrigo,4wcBRRpIfesgcyUtis7PEg,79,0.941,0.473,163587,0.203,0,2,0.126,-12.627,1,0.102,168.884,4,0.419
557,3990,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,4Yxc55NX3tAXC2mHRAhtcW,77,0.0902,0.376,177323,0.43,0,0,0.0912,-6.585,0,0.0328,77.599,3,0.129
558,3991,brutal,Olivia Rodrigo,6SRsiMl7w1USE4mFqrOhHC,79,0.0311,0.672,143747,0.526,1.37E-06,4,0.28,-6.446,1,0.0599,123.999,4,0.28
559,3992,deja vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,86,0.584,0.442,215507,0.612,5.70E-06,2,0.37,-7.222,1,0.112,180.917,4,0.178
560,3993,drivers license,Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH,86,0.768,0.561,242013,0.431,1.42E-05,10,0.106,-8.81,1,0.0578,143.875,4,0.137
561,3994,enough for you,Olivia Rodrigo,2TOzTqQXNmR2zDJXihjZ2e,77,0.753,0.638,202827,0.259,0,7,0.219,-10.706,1,0.0898,88.485,4,0.269
562,3995,favorite crime,Olivia Rodrigo,5JCoSi02qi3jJeHdZXMmR8,84,0.866,0.369,152667,0.272,0,9,0.147,-10.497,1,0.0364,172.929,4,0.218
563,3996,good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,85,0.335,0.563,178147,0.664,0,9,0.0849,-5.044,1,0.154,166.928,4,0.688
564,3997,happier,Olivia Rodrigo,2tGvwE8GcFKwNdAXMnlbfl,85,0.765,0.395,175933,0.443,9.67E-06,6,0.0839,-9.72,1,0.133,168.924,3,0.338
565,3998,hope ur ok,Olivia Rodrigo,1zejeOnykpCoyVSit6Bwp3,74,0.388,0.443,209560,0.298,1.00E-05,0,0.103,-12.181,1,0.0644,77.253,4,0.172
566,3999,"jealousy, jealousy",Olivia Rodrigo,0MMyJUC3WNnFS1lit5pTjk,83,0.198,0.695,173160,0.575,0,10,0.0614,-6.334,0,0.116,163.929,4,0.699
567,4000,traitor,Olivia Rodrigo,5CZ40GBx1sQ9agT82CLQCT,86,0.691,0.38,229227,0.339,0,3,0.12,-7.885,1,0.0338,100.607,4,0.0849
568,4001,Alocao (With Bad Gyal),Omar Montes,6RyuoOJXNzlVWpfC5xQyeI,62,0.214,0.673,209320,0.752,1.53E-06,11,0.106,-4.705,0,0.0567,178.005,4,0.699
569,4002,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,023OVLNzXhX0j7CxswUt6D,67,0.141,0.78,180560,0.68,1.20E-05,4,0.138,-6.081,1,0.0305,118.026,4,0.594
570,4003,What Makes You Beautiful,One Direction,4cluDES4hQEUhmXj6TXkSo,84,0.009,0.726,199987,0.787,0,4,0.0596,-2.494,1,0.0737,124.99,4,0.888
571,4004,Connection,OneRepublic,3T4UodGkfZObJ43RtA5KFU,60,0.000837,0.611,148460,0.602,0,5,0.112,-4.89,1,0.0437,168.154,4,0.624
572,4005,Counting Stars,OneRepublic,2tpWsVSb9UEmDRxAl1zhX1,87,0.0654,0.664,257267,0.705,0,1,0.118,-4.972,0,0.0382,122.016,4,0.477
573,4006,Didn't I,OneRepublic,6ikDZX0oc8EKGj2vdMAEDv,55,0.0182,0.606,207617,0.613,0,4,0.125,-6.758,1,0.0306,123.943,4,0.258
574,4007,No Vacancy,OneRepublic,4QeoDcR16IHpmmgFGQDrCp,54,0.0556,0.72,223190,0.727,0,5,0.138,-3.882,1,0.0489,99.994,4,0.481
575,4008,Rescue Me,OneRepublic,37LNNQNbL1YLyutBG6aWRx,72,0.157,0.761,159650,0.606,0,11,0.574,-7.742,0,0.0424,121.038,4,0.646
576,4009,Rich Love (with Seeb),OneRepublic,7dOeiXeTSfA1ixaYmQcWu7,65,0.167,0.401,201257,0.872,0,1,0.362,-3.641,0,0.314,104.592,4,0.472
577,4010,Run,OneRepublic,6KL88T4Ma4ABXqzgUoEwkd,75,0.321,0.682,168260,0.72,0,11,0.205,-8.176,0,0.0382,116.988,4,0.649
578,4011,Somebody To Love,OneRepublic,0yc37FvbXRwwFaQxzpxbsd,51,0.0158,0.401,181408,0.503,0,2,0.134,-8.084,1,0.0437,118.491,4,0.236
579,4012,Start Again,OneRepublic,1Nj2oBISdFDSF8eDuXcALz,60,0.162,0.564,165627,0.722,0,1,0.0931,-5.59,0,0.124,99.083,4,0.276
580,4013,Start Again (feat. Logic),OneRepublic,1Nj2oBISdFDSF8eDuXcALz,60,0.162,0.564,165627,0.722,0,1,0.0931,-5.59,0,0.124,99.083,4,0.276
581,4014,Wanted,OneRepublic,3fT6xqEkC1jm4mHjOyXbKw,54,0.165,0.665,136248,0.539,0,1,0.0912,-6.613,1,0.0699,145.828,4,0.666
582,4015,Wild Life,OneRepublic,6oaQuXiRKqQq9ITJBV1XmC,50,0.0118,0.498,267117,0.764,0.0104,2,0.156,-8.096,1,0.0382,115.975,4,0.0557
583,4016,Rêves bizarres (feat. Damso),Orelsan,7lhuM9WUqdThw72dCBRmQW,61,0.11,0.816,212609,0.652,0,10,0.0957,-6.157,0,0.231,143.995,4,0.736
584,4017,Amor da Despedida,Os Barões Da Pisadinha,27zX2eNAGnlKy1WIcEhSWY,0,0.324,0.533,169773,0.915,0,3,0.0891,-2.337,0,0.047,167.927,4,0.967
585,4018,Basta Você Me Ligar - Ao Vivo,Os Barões Da Pisadinha,3rRin3LyLY92kpEbkCgwf4,58,0.5,0.599,182977,0.914,0,5,0.694,-2.415,0,0.0629,168.008,4,0.831
586,4019,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Os Barões Da Pisadinha,5UmwpS5SHeaKNCA7bGpJRe,54,0.302,0.593,147876,0.932,0,8,0.133,-2.324,1,0.0526,171.977,4,0.913
587,4020,Recairei - Ao Vivo,Os Barões Da Pisadinha,52U3iYxYRJzkQhlaD0RWgR,0,0.449,0.582,166838,0.937,0,10,0.684,-2.118,1,0.0858,168.096,4,0.939
588,4021,Tá Rocheda,Os Barões Da Pisadinha,58Ct3mru2BKDiFpZxrpbXg,0,0.589,0.775,203076,0.886,7.71E-06,6,0.0991,-6.68,0,0.0476,172.013,4,0.939
589,4022,Merry Christmas Baby,Otis Redding,4STCTQ1h0VuWfvDyhGOxkv,66,0.35,0.71,155560,0.291,0,5,0.128,-14.132,0,0.0338,101.517,4,0.856
590,4023,Hey Ya!,Outkast,2PpruBYCo4H7WOBJ7Q2EwM,83,0.103,0.727,235213,0.974,0.000532,4,0.174,-2.261,0,0.0664,79.526,4,0.965
591,4024,Amor Genuino,Ozuna,3xEozpt8pAptvpH69iJhOw,56,0.786,0.434,178160,0.314,0,10,0.163,-7.78,0,0.0577,175.077,4,0.347
592,4025,Aura,Ozuna,1AVu7Kc2MRrLfOG1RCEf07,49,0.947,0.527,187653,0.486,1.28E-06,7,0.119,-5.267,1,0.0508,107.906,4,0.255
593,4026,Baila Baila Baila,Ozuna,7mWFF4gPADjTQjC97CgFVt,74,0.0598,0.785,235284,0.572,0,2,0.218,-7.504,1,0.123,100.016,4,0.49
594,4027,Baila Baila Baila - Remix,Ozuna,7mWFF4gPADjTQjC97CgFVt,74,0.0598,0.785,235284,0.572,0,2,0.218,-7.504,1,0.123,100.016,4,0.49
595,4028,Bebe (feat. Anuel AA),Ozuna,4jCodMLVA5tV5MhPrspTfV,69,0.175,0.636,217822,0.896,0,0,0.112,-3.755,1,0.0989,102.074,4,0.319
596,4029,Cambio,Ozuna,3cg9A9GVyZAT2CPevqWr65,56,0.274,0.548,370492,0.542,0,11,0.0967,-6.839,0,0.139,174.043,4,0.649
597,4030,Caramelo,Ozuna,67jvGGbJmOmVonlyX3mNkV,76,0.0605,0.755,233160,0.772,9.19E-05,3,0.223,-4.539,0,0.154,168.062,4,0.586
598,4031,Caramelo - Remix,Ozuna,67jvGGbJmOmVonlyX3mNkV,76,0.0605,0.755,233160,0.772,9.19E-05,3,0.223,-4.539,0,0.154,168.062,4,0.586
599,4032,Del Mar,Ozuna,5cpJFiNwYyWwFLH0V6B3N8,70,0.0224,0.759,214507,0.636,0.000143,6,0.166,-5.585,1,0.0369,109.976,4,0.536
600,4033,Despeinada,Ozuna,0JAZWvvqttGFm4UMDsPQXC,70,0.186,0.734,224187,0.775,0.000542,8,0.123,-3.855,1,0.0614,166.039,4,0.72
601,4034,Devuelveme,Ozuna,5uvucCRBTkxv7VxIDLOqe7,65,0.554,0.744,188907,0.769,6.96E-06,11,0.102,-4.112,1,0.156,175.999,4,0.784
602,4035,Dile Que Tu Me Quieres,Ozuna,5u5MvmVtitax9R1Mxh3reC,75,0.0864,0.773,226520,0.757,3.73E-06,1,0.0727,-4.959,1,0.0526,88.006,4,0.858
603,4036,El Farsante,Ozuna,5EId1m4DNwTf3at31w8bPJ,75,0.2,0.735,233827,0.703,0,6,0.259,-4.249,1,0.0611,120.007,4,0.323
604,4037,El Farsante - Remix,Ozuna,7uYgVgRSgqluZclLS7wpp4,69,0.218,0.737,258000,0.742,0,6,0.316,-2.875,1,0.0441,119.966,4,0.386
605,4038,Enemigos Ocultos,Ozuna,4DAuAtmSJEYoCDR3xpeliX,51,0.22,0.71,445747,0.845,0,10,0.416,-3.296,0,0.222,172.087,4,0.718
606,4039,Fantasía,Ozuna,40rXWke6SnXiGkSmaT8ZUr,52,0.227,0.695,175187,0.719,0.000171,2,0.0884,-5.938,1,0.0903,180.074,4,0.781
607,4040,Hasta Que Salga el Sol,Ozuna,0dDboLfmRNsTBscy4j3Rnl,52,0.0201,0.826,188480,0.816,0.000939,1,0.127,-4.608,0,0.0683,96.042,4,0.598
608,4041,Ibiza,Ozuna,1h9P5WJwyvK8OB7O2YiXgp,67,0.25,0.69,200747,0.71,0,5,0.108,-5.144,1,0.335,192.068,4,0.726
609,4042,La Modelo,Ozuna,2SbzdGpOKlH3HIAGTWTbwU,65,0.241,0.574,255507,0.734,0.00806,1,0.0962,-2.697,1,0.0728,98.023,4,0.769
610,4043,Me Dijeron,Ozuna,17UUYZ290omPaJY4wKeyHh,54,0.0273,0.8,170133,0.841,0,5,0.291,-2.817,0,0.0524,94.023,4,0.798
611,4044,Quiero Mas,Ozuna,1aYcpI8hXtpAEdBq8fp1pH,51,0.0256,0.768,244293,0.821,3.17E-06,7,0.165,-4.7,1,0.0437,94.011,4,0.516
612,4045,Quiero Repetir,Ozuna,0MIcPSq9n2z5H8TAfEstri,67,0.103,0.608,200987,0.753,0,0,0.0996,-4.748,0,0.368,97.626,4,0.482
613,4046,Síguelo Bailando,Ozuna,5Y9fnynLlIvqtM710MHzfz,73,0.165,0.855,226800,0.664,3.97E-05,9,0.0937,-7.11,0,0.0607,98.015,4,0.626
614,4047,Se Preparó,Ozuna,1m69ELEgE6k5ZWsap40ozt,79,0.222,0.739,188080,0.821,9.60E-06,1,0.311,-4.233,1,0.0852,171.077,4,0.693
615,4048,Solita,Ozuna,7rwX0O3RlxqqIjQM8evm5E,73,0.0564,0.807,311726,0.633,0,10,0.107,-6.016,0,0.0929,138.038,4,0.325
616,4049,Tú Foto,Ozuna,5zSOVwaY3sVjnmLhuEfsuf,72,0.164,0.748,193227,0.565,0.00169,7,0.103,-5.895,1,0.0476,175.92,4,0.812
617,4050,Te Soñé De Nuevo,Ozuna,4oPnxZzoc8HM5Pva4FDeIp,57,0.0913,0.851,198187,0.585,0,5,0.0742,-5.789,0,0.105,84,4,0.699
618,4051,Tiempo,Ozuna,5H6SZcjJzBNsB2VzKW2Ivd,53,0.25,0.778,171814,0.752,0.00386,1,0.0866,-4.976,0,0.149,180.017,4,0.791
619,4052,Tu Foto,Ozuna,5zSOVwaY3sVjnmLhuEfsuf,72,0.164,0.748,193227,0.565,0.00169,7,0.103,-5.895,1,0.0476,175.92,4,0.812
620,4053,Una Locura,Ozuna,5y7DaS3jAc9eZzcSOoUIwU,74,0.139,0.714,230693,0.761,0.00035,5,0.241,-4.596,0,0.0427,168.022,4,0.906
621,4054,Unica,Ozuna,33b2wX9d0kxqxhi7lcsC1A,63,0.212,0.653,218387,0.859,0,0,0.111,-3.048,1,0.0449,174.038,4,0.706
622,4055,Vaina Loca,Ozuna,48zFZh27QU5qsrBjn4C2FA,76,0.315,0.754,176133,0.805,0,6,0.203,-4.249,1,0.0752,93.982,4,0.555
623,4056,It's A Raid (feat. Post Malone),Ozzy Osbourne,4CEFxa53bQl45kF3Fq6CeD,43,0.00687,0.472,260017,0.996,0,1,0.392,-0.578,1,0.16,117.004,4,0.114
624,4057,A Million Dreams,P!nk,0oagwWkGlBoACUuKvTmqZV,65,0.272,0.312,273640,0.499,0,7,0.0901,-6.282,1,0.0397,148.173,4,0.191
625,4058,All I Know So Far,P!nk,4LmN3eU1R1vVEdKuDELpGk,64,0.0586,0.578,277413,0.639,0,4,0.0944,-5.749,1,0.0374,108.045,4,0.296
626,4059,Beautiful Trauma,P!nk,2DlIwu1iDTILEMXA7MUotn,62,0.0868,0.412,250053,0.619,2.55E-06,7,0.4,-6.39,1,0.0723,95.943,4,0.234
627,4060,Can We Pretend (feat. Cash Cash),P!nk,3O0e0LHTpza0rYVDbZfQ4r,56,0.197,0.524,224360,0.806,0,1,0.101,-3.447,0,0.406,115.172,4,0.45
628,4061,Cover Me In Sunshine,P!nk,6Tio0ZoDeSQnI7EBAqWer2,70,0.0599,0.476,141050,0.594,0,5,0.0785,-6.879,1,0.135,159.702,4,0.314
629,4062,For Now,P!nk,2kVIolfEUjIiYDEPZLTQHg,45,0.211,0.561,216253,0.409,0,4,0.281,-5.372,1,0.043,164.191,3,0.428
630,4063,Hurts 2B Human (feat. Khalid),P!nk,7c5h27Ju8JE5xWKTQ88KhL,49,0.131,0.463,202640,0.62,0,7,0.0619,-5.647,1,0.167,83.031,1,0.158
631,4064,Revenge (feat. Eminem),P!nk,3OEer2dQj1eWhSqxatGiru,56,0.0452,0.725,226160,0.749,0,10,0.175,-7.474,0,0.356,87.03,4,0.761
632,4065,Walk Me Home,P!nk,6jfEZdUJ2Yla6h7gTJgKuo,67,0.0519,0.652,177391,0.453,0,1,0.179,-6.119,1,0.0445,88.038,3,0.432
633,4066,What About Us,P!nk,0Qh38w01QRXK6KHIv0e3hb,76,0.0281,0.491,269600,0.588,2.01E-06,1,0.0906,-6.177,1,0.0506,113.608,4,0.193
634,4067,Whatever You Want,P!nk,4NbffevAm9frDOlBMDp0hl,49,0.00475,0.573,242813,0.742,0,2,0.339,-3.783,1,0.0432,90.053,4,0.263
635,4068,Flash Pose,Pabllo Vittar,5GsJcnO3rgpZFOrzL2EISO,44,0.0226,0.773,152932,0.859,0.000251,1,0.342,-4.516,1,0.216,124.017,4,0.432
636,4069,K.O.,Pabllo Vittar,2UWHLeOOB7bDuVgfVdYMCt,46,0.505,0.689,155655,0.713,0,11,0.0846,-4.34,0,0.0398,155.04,4,0.922
637,4070,Fingías,Paloma Mami,7o0oY5wRcoV7oPuDhD2J1z,61,0.19,0.729,225373,0.805,0.225,6,0.0909,-3.83,1,0.184,191.994,4,0.345
638,4071,To the Bone,Pamungkas,3pCt2wRdBDa2kCisIdHWgF,78,0.514,0.668,344571,0.727,1.90E-05,7,0.1,-6.55,0,0.027,139.991,4,0.939
639,4072,(Fuck A) Silver Lining,Panic! At The Disco,3BDxv4ORzOpXAsa4lWVl4i,52,0.0272,0.577,168613,0.939,0,1,0.24,-1.352,0,0.108,105.092,4,0.714
640,4073,Dancing's Not a Crime,Panic! At The Disco,6PFoEnjp0PAe5siGswjH9i,51,0.0375,0.526,219467,0.891,0,6,0.375,-1.549,1,0.0482,94.095,4,0.804
